"dscode"	"dcode"	"scode"	"scodeyear"	"year"	"pt"	"fhcl"	"fhpr"	"bdbest"	"poltot"	"polacc"	"polpro"	"polwel"	"unp"	"lnapps"	"lnsttot"	"lngdpsource"	"lngdpdest"	"lndist"
"1305"	318	3	18	200518	2005	4	5	5	83	3	1	0	2	8.39999961853027	4.31748819351196	6.22455835342407	6.16354656219482	10.3798456192017	1.71415817737579
"1306"	318	3	18	200618	2006	3.5	5	5	50	3	1	0	2	8.30000019073486	4.58496761322021	6.22455835342407	6.24142551422119	10.4424343109131	1.71415817737579
"1307"	318	3	18	200718	2007	4	5	5	177	3.5	1	0	2.5	7.5	4.39444923400879	6.22455835342407	6.32428741455078	10.4806346893311	1.71415817737579
"1308"	318	3	18	200818	2008	3.5	5	5	50	4	1	0	3	7	4.27666616439819	6.22455835342407	6.40045690536499	10.5196189880371	1.71415817737579
"1309"	318	3	18	200918	2009	3.5	5	5	515	3	1	0	2	7.90000009536743	4.49980974197388	6.22455835342407	6.46292018890381	10.516697883606	1.71415817737579
"1310"	318	3	18	201018	2010	3.5	6	6	151	3	1	0	2	8.30000019073486	4.30406522750854	6.22455835342407	6.52272510528564	10.5524997711182	1.71415817737579
"1311"	318	3	18	201118	2011	3.5	6	6	50	3	1	0	2	7.19999980926514	3.97029185295105	6.22455835342407	6.60927152633667	10.5989570617676	1.71415817737579
"1312"	318	3	18	201218	2012	3.5	6	6	50	3	1	0	2	7.59999990463257	3.95124363899231	6.22455835342407	6.66756963729858	10.6173686981201	1.71415817737579
"1313"	320	3	20	199720	1997	2.5	4	3	0	0	0	0	0	9.19999980926514	5.33753824234009	6.70808410644531	7.86710548400879	10.0797071456909	1.19996476173401
"1314"	320	3	20	199820	1998	3.5	4	3	0	-0.5	0	-0.5	0	9.30000019073486	6.19644403457642	6.70808410644531	7.84222364425659	10.1016416549683	1.19996476173401
"1315"	320	3	20	199920	1999	2.5	4	3	0	0.5	0	-0.25	0.75	8.5	6.78897190093994	6.70808410644531	7.85036849975586	10.1410865783691	1.19996476173401
"1316"	320	3	20	200020	2000	2.5	4	4	0	1	0	0	1	6.90000009536743	7.1131420135498	6.70808410644531	7.97384071350098	10.229079246521	1.19996476173401
"1317"	320	3	20	200120	2001	3	4	4	0	2	0	0	2	6.59999990463257	6.24804306030273	6.70808410644531	7.96930265426636	10.2597627639771	1.19996476173401
"1318"	320	3	20	200220	2002	3	4	4	0	2	0	0	2	7.5	6.02586603164673	6.70808410644531	8.00894069671631	10.3107509613037	1.19996476173401
"1319"	320	3	20	200320	2003	3	4	4	0	2	0	0	2	8.19999980926514	6.16541767120361	6.70808410644531	8.06404781341553	10.3192663192749	1.19996476173401
"1320"	320	3	20	200420	2004	3	4	3	27	2	0	0	2	8.39999961853027	5.7899603843689	6.70808410644531	8.16471481323242	10.3474035263062	1.19996476173401
"1321"	320	3	20	200520	2005	3	3	3	0	3	1	0	2	8.39999961853027	5.68697547912598	6.70808410644531	8.22482585906982	10.3798456192017	1.19996476173401
"1322"	320	3	20	200620	2006	3	3	3	0	3	1	0	2	8.30000019073486	5.59098720550537	6.70808410644531	8.35116195678711	10.4424343109131	1.19996476173401
"1323"	320	3	20	200720	2007	3	4	4	0	3.5	1	0	2.5	7.5	5.05624580383301	6.70808410644531	8.43600463867188	10.4806346893311	1.19996476173401
"1324"	320	3	20	200820	2008	3.5	4	4	621	4	1	0	3	7	5.40717172622681	6.70808410644531	8.50192737579346	10.5196189880371	1.19996476173401
"1325"	320	3	20	200920	2009	2.5	4	4	0	3	1	0	2	7.90000009536743	5.79301357269287	6.70808410644531	8.50864887237549	10.516697883606	1.19996476173401
"1326"	320	3	20	201020	2010	2.5	3	4	0	3	1	0	2	8.30000019073486	5.98393630981445	6.70808410644531	8.53712177276611	10.5524997711182	1.19996476173401
"1327"	320	3	20	201120	2011	2.5	3	4	0	3	1	0	2	7.19999980926514	6.02102327346802	6.70808410644531	8.59903430938721	10.5989570617676	1.19996476173401
"1328"	320	3	20	201220	2012	2.5	3	3	0	3	1	0	2	7.59999990463257	6.21059989929199	6.70808410644531	8.6520528793335	10.6173686981201	1.19996476173401
"1329"	322	3	22	199722	1997	2.5	5	6	0	0	0	0	0	9.19999980926514	5.11198759078979	6.40191698074341	6.63235759735107	10.0797071456909	1.57959711551666
"1330"	322	3	22	199822	1998	3	5	6	0	-0.5	0	-0.5	0	9.30000019073486	5.8200831413269	6.40191698074341	6.66329860687256	10.1016416549683	1.57959711551666
"1331"	322	3	22	199922	1999	3	5	6	0	0.5	0	-0.25	0.75	8.5	5.83773040771484	6.40191698074341	6.67749881744385	10.1410865783691	1.57959711551666
"1332"	322	3	22	200022	2000	3.5	5	6	217	1	0	0	1	6.90000009536743	6.1923623085022	6.40191698074341	6.68411159515381	10.229079246521	1.57959711551666
"1333"	322	3	22	200122	2001	4	5	6	432	2	0	0	2	6.59999990463257	6.2934193611145	6.40191698074341	6.71817970275879	10.2597627639771	1.57959711551666
"1334"	322	3	22	200222	2002	2.5	5	6	0	2	0	0	2	7.5	6.74641227722168	6.40191698074341	6.75110149383545	10.3107509613037	1.57959711551666
"1335"	322	3	22	200322	2003	2	5	6	0	2	0	0	2	8.19999980926514	6.05443954467773	6.40191698074341	6.73452043533325	10.3192663192749	1.57959711551666
"1336"	322	3	22	200422	2004	2	5	6	0	2	0	0	2	8.39999961853027	6.41017484664917	6.40191698074341	6.727623462677	10.3474035263062	1.57959711551666
"1337"	322	3	22	200522	2005	2.5	5	6	0	3	1	0	2	8.39999961853027	6.80239486694336	6.40191698074341	6.72996759414673	10.3798456192017	1.57959711551666
"1338"	322	3	22	200622	2006	3	5	6	0	3	1	0	2	8.30000019073486	6.67582321166992	6.40191698074341	6.71780490875244	10.4424343109131	1.57959711551666
"1339"	322	3	22	200722	2007	4	5	6	0	3.5	1	0	2.5	7.5	6.2672004699707	6.40191698074341	6.71008443832397	10.4806346893311	1.57959711551666
"1340"	322	3	22	200822	2008	3.5	5	7	0	4	1	0	3	7	6.4952654838562	6.40191698074341	6.69161224365234	10.5196189880371	1.57959711551666
"1341"	322	3	22	200922	2009	5	6	7	0	3	1	0	2	7.90000009536743	6.95939874649048	6.40191698074341	6.64437532424927	10.516697883606	1.57959711551666
"1342"	322	3	22	201022	2010	3	5	5	0	3	1	0	2	8.30000019073486	7.37775897979736	6.40191698074341	6.66911745071411	10.5524997711182	1.57959711551666
"1343"	322	3	22	201122	2011	3	5	5	0	3	1	0	2	7.19999980926514	7.83676481246948	6.40191698074341	6.68276786804199	10.5989570617676	1.57959711551666
"1344"	322	3	22	201222	2012	3	5	5	0	3	1	0	2	7.59999990463257	7.64444065093994	6.40191698074341	6.69675827026367	10.6173686981201	1.57959711551666
"1345"	324	3	24	199724	1997	4	4	2	995	0	0	0	0	9.19999980926514	5.57594919204712	8.61812400817871	7.4264063835144	10.0797071456909	1.86748516559601
"1346"	324	3	24	199824	1998	4	3	2	615	-0.5	0	-0.5	0	9.30000019073486	5.32300996780396	8.61812400817871	7.46548366546631	10.1016416549683	1.86748516559601
"1347"	324	3	24	199924	1999	3.5	3	2	2856	0.5	0	-0.25	0.75	8.5	5.83188247680664	8.61812400817871	7.5550103187561	10.1410865783691	1.86748516559601
"1348"	324	3	24	200024	2000	4	3	2	1676	1	0	0	1	6.90000009536743	6.0935697555542	8.61812400817871	7.56106948852539	10.229079246521	1.86748516559601
"1349"	324	3	24	200124	2001	4	3	2	1597	2	0	0	2	6.59999990463257	6.11368227005005	8.61812400817871	7.5929708480835	10.2597627639771	1.86748516559601
"1350"	324	3	24	200224	2002	4	3	2	2005	2	0	0	2	7.5	5.40717172622681	8.61812400817871	7.62346601486206	10.3107509613037	1.86748516559601
"1351"	324	3	24	200324	2003	4	3	2	1699	2	0	0	2	8.19999980926514	5.33271884918213	8.61812400817871	7.67124891281128	10.3192663192749	1.86748516559601
"1352"	324	3	24	200424	2004	3.5	3	2	1397	2	0	0	2	8.39999961853027	5.37063789367676	8.61812400817871	7.74817514419556	10.3474035263062	1.86748516559601
"1353"	324	3	24	200524	2005	3.5	3	2	1374	3	1	0	2	8.39999961853027	5.15329170227051	8.61812400817871	7.8206524848938	10.3798456192017	1.86748516559601
"1354"	324	3	24	200624	2006	3.5	3	2	1315	3	1	0	2	8.30000019073486	4.4188404083252	8.61812400817871	7.89185047149658	10.4424343109131	1.86748516559601
"1355"	324	3	24	200724	2007	4	3	2	1169	3.5	1	0	2.5	7.5	4.00733327865601	8.61812400817871	7.97986602783203	10.4806346893311	1.86748516559601
"1356"	324	3	24	200824	2008	4	3	2	1078	4	1	0	3	7	4.45434713363647	8.61812400817871	7.98941469192505	10.5196189880371	1.86748516559601
"1357"	324	3	24	200924	2009	4	3	2	1149	3	1	0	2	7.90000009536743	4.82028150558472	8.61812400817871	8.07452774047852	10.516697883606	1.86748516559601
"1358"	324	3	24	201024	2010	4	3	2	980	3	1	0	2	8.30000019073486	5.09375	8.61812400817871	8.15401458740234	10.5524997711182	1.86748516559601
"1359"	324	3	24	201124	2011	4	3	2	427	3	1	0	2	7.19999980926514	5.29330492019653	8.61812400817871	8.20179653167725	10.5989570617676	1.86748516559601
"1360"	324	3	24	201224	2012	4	3	2	0	3	1	0	2	7.59999990463257	4.72738790512085	8.61812400817871	8.22035503387451	10.6173686981201	1.86748516559601
"1361"	326	3	26	199726	1997	4	7	6	38	0	0	0	0	9.19999980926514	4.58496761322021	8.09590339660645	8.79961013793945	10.0797071456909	1.41585314273834
"1362"	326	3	26	199826	1998	3.5	6	6	0	-0.5	0	-0.5	0	9.30000019073486	4.62497282028198	8.09590339660645	8.84436225891113	10.1016416549683	1.41585314273834
"1363"	326	3	26	199926	1999	4	6	6	28	0.5	0	-0.25	0.75	8.5	5.11198759078979	8.09590339660645	8.86683368682861	10.1410865783691	1.41585314273834
"1364"	326	3	26	200026	2000	3.5	6	6	40	1	0	0	1	6.90000009536743	8.06589317321777	8.09590339660645	8.90040683746338	10.229079246521	1.41585314273834
"1365"	326	3	26	200126	2001	3	6	6	119	2	0	0	2	6.59999990463257	7.10824394226074	8.09590339660645	8.89570617675781	10.2597627639771	1.41585314273834
"1366"	326	3	26	200226	2002	3.5	6	6	0	2	0	0	2	7.5	6.86275768280029	8.09590339660645	8.93639659881592	10.3107509613037	1.41585314273834
"1367"	326	3	26	200326	2003	3	6	6	0	2	0	0	2	8.19999980926514	7.23128700256348	8.09590339660645	9.00073432922363	10.3192663192749	1.41585314273834
"1368"	326	3	26	200426	2004	3.5	6	6	0	2	0	0	2	8.39999961853027	6.97728157043457	8.09590339660645	9.02752494812012	10.3474035263062	1.41585314273834
"1369"	326	3	26	200526	2005	3.5	6	6	28	3	1	0	2	8.39999961853027	6.86066389083862	8.09590339660645	9.07348442077637	10.3798456192017	1.41585314273834
"1370"	326	3	26	200626	2006	4	6	6	57	3	1	0	2	8.30000019073486	6.66440916061401	8.09590339660645	9.12303447723389	10.4424343109131	1.41585314273834
"1371"	326	3	26	200726	2007	4	6	6	72	3.5	1	0	2.5	7.5	6.02102327346802	8.09590339660645	9.17429542541504	10.4806346893311	1.41585314273834
"1372"	326	3	26	200826	2008	4	6	6	121	4	1	0	3	7	6.42486906051636	8.09590339660645	9.15797424316406	10.5196189880371	1.41585314273834
"1373"	326	3	26	200926	2009	4	6	6	133	3	1	0	2	7.90000009536743	6.59714555740356	8.09590339660645	9.1507043838501	10.516697883606	1.41585314273834
"1374"	326	3	26	201026	2010	4	6	6	74	3	1	0	2	8.30000019073486	6.10702276229858	8.09590339660645	9.15186977386475	10.5524997711182	1.41585314273834
"1375"	326	3	26	201126	2011	4	6	6	219	3	1	0	2	7.19999980926514	6.22059011459351	8.09590339660645	9.17084217071533	10.5989570617676	1.41585314273834
"1376"	326	3	26	201226	2012	4	6	6	0	3	1	0	2	7.59999990463257	6.20253562927246	8.09590339660645	9.13912582397461	10.6173686981201	1.41585314273834
"1377"	327	3	27	199727	1997	5	7	7	0	0	0	0	0	9.19999980926514	5.49716806411743	6.59850883483887	7.92260885238647	10.0797071456909	1.32601344585419
"1378"	327	3	27	199827	1998	5	7	7	0	-0.5	0	-0.5	0	9.30000019073486	5.44673728942871	6.59850883483887	8.19985389709473	10.1016416549683	1.32601344585419
"1379"	327	3	27	199927	1999	5	7	7	0	0.5	0	-0.25	0.75	8.5	5.68357992172241	6.59850883483887	8.3435230255127	10.1410865783691	1.32601344585419
"1380"	327	3	27	200027	2000	5	7	7	0	1	0	0	1	6.90000009536743	6.34563636779785	6.59850883483887	8.32787799835205	10.229079246521	1.32601344585419
"1381"	327	3	27	200127	2001	4.5	7	7	0	2	0	0	2	6.59999990463257	5.94542074203491	6.59850883483887	8.32760334014893	10.2597627639771	1.32601344585419
"1382"	327	3	27	200227	2002	4.5	7	7	0	2	0	0	2	7.5	6.24610662460327	6.59850883483887	8.21830463409424	10.3107509613037	1.32601344585419
"1383"	327	3	27	200327	2003	5	5	7	0	2	0	0	2	8.19999980926514	5.74300336837769	6.59850883483887	7.7735481262207	10.3192663192749	1.32601344585419
"1384"	327	3	27	200427	2004	5	5	7	3499	2	0	0	2	8.39999961853027	6.03308629989624	6.59850883483887	8.19057941436768	10.3474035263062	1.32601344585419
"1385"	327	3	27	200527	2005	5	5	6	2364	3	1	0	2	8.39999961853027	7.13966035842896	6.59850883483887	8.20422840118408	10.3798456192017	1.32601344585419
"1386"	327	3	27	200627	2006	5	6	6	3931	3	1	0	2	8.30000019073486	6.95844841003418	6.59850883483887	8.27068424224854	10.4424343109131	1.32601344585419
"1387"	327	3	27	200727	2007	5	6	6	1943	3.5	1	0	2.5	7.5	6.77650690078735	6.59850883483887	8.25586223602295	10.4806346893311	1.32601344585419
"1388"	327	3	27	200827	2008	5	6	6	2090	4	1	0	3	7	6.99759578704834	6.59850883483887	8.29716205596924	10.5196189880371	1.32601344585419
"1389"	327	3	27	200927	2009	4.5	6	5	1036	3	1	0	2	7.90000009536743	7.23489856719971	6.59850883483887	8.38022518157959	10.516697883606	1.32601344585419
"1390"	327	3	27	201027	2010	4.5	6	5	1015	3	1	0	2	8.30000019073486	7.58578872680664	6.59850883483887	8.41991519927979	10.5524997711182	1.32601344585419
"1391"	327	3	27	201127	2011	4	6	5	861	3	1	0	2	7.19999980926514	7.70930814743042	6.59850883483887	8.47136497497559	10.5989570617676	1.32601344585419
"1392"	327	3	27	201227	2012	4	6	6	565	3	1	0	2	7.59999990463257	6.8648476600647	6.59850883483887	8.52099895477295	10.6173686981201	1.32601344585419
"1393"	329	3	29	199729	1997	3.5	5	6	0	0	0	0	0	9.19999980926514	NA	7.89878225326538	9.02964782714844	10.0797071456909	1.15341603755951
"1394"	329	3	29	199829	1998	3	5	6	0	-0.5	0	-0.5	0	9.30000019073486	NA	7.89878225326538	9.06798648834229	10.1016416549683	1.15341603755951
"1395"	329	3	29	199929	1999	3	5	6	0	0.5	0	-0.25	0.75	8.5	NA	7.89878225326538	9.02496719360352	10.1410865783691	1.15341603755951
"1396"	329	3	29	200029	2000	3	5	6	0	1	0	0	1	6.90000009536743	5.40717172622681	7.89878225326538	9.02158832550049	10.229079246521	1.15341603755951
"1397"	329	3	29	200129	2001	3	5	6	0	2	0	0	2	6.59999990463257	5.03043794631958	7.89878225326538	9.06817626953125	10.2597627639771	1.15341603755951
"1398"	329	3	29	200229	2002	3	5	6	0	2	0	0	2	7.5	5.06259489059448	7.89878225326538	9.0772647857666	10.3107509613037	1.15341603755951
"1399"	329	3	29	200329	2003	3	5	6	0	2	0	0	2	8.19999980926514	5.27811479568481	7.89878225326538	9.10729122161865	10.3192663192749	1.15341603755951
"1400"	329	3	29	200429	2004	3	5	6	0	2	0	0	2	8.39999961853027	5.09986639022827	7.89878225326538	9.18663024902344	10.3474035263062	1.15341603755951
"1401"	329	3	29	200529	2005	3	4	5	0	3	1	0	2	8.39999961853027	5.15905523300171	7.89878225326538	9.18794250488281	10.3798456192017	1.15341603755951
"1402"	329	3	29	200629	2006	3	4	5	0	3	1	0	2	8.30000019073486	5.28320360183716	7.89878225326538	9.21162605285645	10.4424343109131	1.15341603755951
"1403"	329	3	29	200729	2007	3.5	4	5	0	3.5	1	0	2.5	7.5	4.93447399139404	7.89878225326538	9.2711181640625	10.4806346893311	1.15341603755951
"1404"	329	3	29	200829	2008	3	4	5	0	4	1	0	3	7	4.45434713363647	7.89878225326538	9.33566951751709	10.5196189880371	1.15341603755951
"1405"	329	3	29	200929	2009	2.5	3	5	0	3	1	0	2	7.90000009536743	4.5643482208252	7.89878225326538	9.40171813964844	10.516697883606	1.15341603755951
"1406"	329	3	29	201029	2010	2.5	3	5	0	3	1	0	2	8.30000019073486	4.48863649368286	7.89878225326538	9.44935417175293	10.5524997711182	1.15341603755951
"1407"	329	3	29	201129	2011	2.5	4	5	0	3	1	0	2	7.19999980926514	4.71849870681763	7.89878225326538	9.45132637023926	10.5989570617676	1.15341603755951
"1408"	329	3	29	201229	2012	3	4	5	0	3	1	0	2	7.59999990463257	4.83628177642822	7.89878225326538	9.45329856872559	10.6173686981201	1.15341603755951
"1409"	331	3	31	199731	1997	2.5	6	6	0	0	0	0	0	9.19999980926514	4.38202667236328	5.50938844680786	7.36744976043701	10.0797071456909	1.385293841362
"1410"	331	3	31	199831	1998	2	5	6	0	-0.5	0	-0.5	0	9.30000019073486	4.99721240997314	5.50938844680786	7.38118410110474	10.1016416549683	1.385293841362
"1411"	331	3	31	199931	1999	2	5	6	0	0.5	0	-0.25	0.75	8.5	4.82028150558472	5.50938844680786	7.40473556518555	10.1410865783691	1.385293841362
"1412"	331	3	31	200031	2000	2.5	5	6	0	1	0	0	1	6.90000009536743	5.24174690246582	5.50938844680786	7.3733868598938	10.229079246521	1.385293841362
"1413"	331	3	31	200131	2001	2.5	5	5	0	2	0	0	2	6.59999990463257	4.5643482208252	5.50938844680786	7.3684344291687	10.2597627639771	1.385293841362
"1414"	331	3	31	200231	2002	3	5	5	0	2	0	0	2	7.5	5.50533151626587	5.50938844680786	7.34652614593506	10.3107509613037	1.385293841362
"1415"	331	3	31	200331	2003	2.5	5	6	0	2	0	0	2	8.19999980926514	5.59098720550537	5.50938844680786	7.35180616378784	10.3192663192749	1.385293841362
"1416"	331	3	31	200431	2004	3	5	6	0	2	0	0	2	8.39999961853027	5.44673728942871	5.50938844680786	7.36909008026123	10.3474035263062	1.385293841362
"1417"	331	3	31	200531	2005	3	4	6	0	3	1	0	2	8.39999961853027	5.51342868804932	5.50938844680786	7.40793657302856	10.3798456192017	1.385293841362
"1418"	331	3	31	200631	2006	3	4	5	0	3	1	0	2	8.30000019073486	5.84932470321655	5.50938844680786	7.6079478263855	10.4424343109131	1.385293841362
"1419"	331	3	31	200731	2007	2.5	4	4	0	3.5	1	0	2.5	7.5	4.00733327865601	5.50938844680786	7.59127140045166	10.4806346893311	1.385293841362
"1420"	331	3	31	200831	2008	3	5	6	0	4	1	0	3	7	4.85981225967407	5.50938844680786	7.57381391525269	10.5196189880371	1.385293841362
"1421"	331	3	31	200931	2009	3	5	6	0	3	1	0	2	7.90000009536743	5.23644208908081	5.50938844680786	7.53671598434448	10.516697883606	1.385293841362
"1422"	331	3	31	201031	2010	2.5	5	6	33	3	1	0	2	8.30000019073486	5.37527847290039	5.50938844680786	7.56971120834351	10.5524997711182	1.385293841362
"1423"	331	3	31	201131	2011	2.5	5	6	30	3	1	0	2	7.19999980926514	5.27811479568481	5.50938844680786	7.58172178268433	10.5989570617676	1.385293841362
"1424"	331	3	31	201231	2012	2.5	5	6	0	3	1	0	2	7.59999990463257	5.55682802200317	5.50938844680786	7.62464809417725	10.6173686981201	1.385293841362
"1425"	333	3	33	199733	1997	2	4	3	0	0	0	0	0	9.19999980926514	4.31748819351196	5.1059455871582	7.47611570358276	10.0797071456909	0.60212779045105
"1426"	333	3	33	199833	1998	1.5	4	2	0	-0.5	0	-0.5	0	9.30000019073486	5.26785802841187	5.1059455871582	7.41051626205444	10.1016416549683	0.60212779045105
"1427"	333	3	33	199933	1999	2.5	4	2	0	0.5	0	-0.25	0.75	8.5	6.39359092712402	5.1059455871582	7.29130887985229	10.1410865783691	0.60212779045105
"1428"	333	3	33	200033	2000	2	4	2	0	1	0	0	1	6.90000009536743	6.47697257995605	5.1059455871582	7.35156869888306	10.229079246521	0.60212779045105
"1429"	333	3	33	200133	2001	2	4	2	0	2	0	0	2	6.59999990463257	5.23110866546631	5.1059455871582	7.39315223693848	10.2597627639771	0.60212779045105
"1430"	333	3	33	200233	2002	2	4	3	0	2	0	0	2	7.5	5.01063537597656	5.1059455871582	7.48549175262451	10.3107509613037	0.60212779045105
"1431"	333	3	33	200333	2003	2.5	4	3	0	2	0	0	2	8.19999980926514	4.85981225967407	5.1059455871582	7.56328868865967	10.3192663192749	0.60212779045105
"1432"	333	3	33	200433	2004	3	4	3	0	2	0	0	2	8.39999961853027	4.34380531311035	5.1059455871582	7.61409521102905	10.3474035263062	0.60212779045105
"1433"	333	3	33	200533	2005	2.5	4	3	0	3	1	0	2	8.39999961853027	3.91202306747437	5.1059455871582	7.69350910186768	10.3798456192017	0.60212779045105
"1434"	333	3	33	200633	2006	2.5	4	3	0	3	1	0	2	8.30000019073486	3.52636051177979	5.1059455871582	7.74226760864258	10.4424343109131	0.60212779045105
"1435"	333	3	33	200733	2007	2.5	4	3	0	3.5	1	0	2.5	7.5	2.99573230743408	5.1059455871582	7.75700426101685	10.4806346893311	0.60212779045105
"1436"	333	3	33	200833	2008	2.5	4	4	0	4	1	0	3	7	2.70805025100708	5.1059455871582	7.83098983764648	10.5196189880371	0.60212779045105
"1437"	333	3	33	200933	2009	3	4	3	0	3	1	0	2	7.90000009536743	NA	5.1059455871582	7.81444025039673	10.516697883606	0.60212779045105
"1438"	333	3	33	201033	2010	3	3	3	0	3	1	0	2	8.30000019073486	2.7725887298584	5.1059455871582	7.87985134124756	10.5524997711182	0.60212779045105
"1439"	333	3	33	201133	2011	2.5	3	3	0	3	1	0	2	7.19999980926514	2.30258512496948	5.1059455871582	7.94655609130859	10.5989570617676	0.60212779045105
"1440"	333	3	33	201233	2012	2.5	3	3	0	3	1	0	2	7.59999990463257	2.89037179946899	5.1059455871582	7.93858289718628	10.6173686981201	0.60212779045105
"1441"	334	3	34	199734	1997	1	3	2	0	0	0	0	0	9.19999980926514	NA	3.178053855896	7.61548089981079	10.0797071456909	1.93354833126068
"1442"	334	3	34	199834	1998	2	3	2	0	-0.5	0	-0.5	0	9.30000019073486	NA	3.178053855896	7.65503072738647	10.1016416549683	1.93354833126068
"1443"	334	3	34	199934	1999	1	3	2	0	0.5	0	-0.25	0.75	8.5	NA	3.178053855896	7.66721439361572	10.1410865783691	1.93354833126068
"1444"	334	3	34	200034	2000	1	3	2	0	1	0	0	1	6.90000009536743	6.40191698074341	3.178053855896	7.70527601242065	10.229079246521	1.93354833126068
"1445"	334	3	34	200134	2001	1	3	2	0	2	0	0	2	6.59999990463257	4.88280200958252	3.178053855896	7.70131301879883	10.2597627639771	1.93354833126068
"1446"	334	3	34	200234	2002	2	2	2	0	2	0	0	2	7.5	NA	3.178053855896	7.72754383087158	10.3107509613037	1.93354833126068
"1447"	334	3	34	200334	2003	2.5	2	2	0	2	0	0	2	8.19999980926514	4.82028150558472	3.178053855896	7.76492404937744	10.3192663192749	1.93354833126068
"1448"	334	3	34	200434	2004	2.5	2	2	0	2	0	0	2	8.39999961853027	4.47733688354492	3.178053855896	7.83873748779297	10.3474035263062	1.93354833126068
"1449"	334	3	34	200534	2005	2.5	2	2	0	3	1	0	2	8.39999961853027	4.44265127182007	3.178053855896	7.88275623321533	10.3798456192017	1.93354833126068
